person_id,canonical_chinese,canonical_greek,latinized,sex,status,identity_group,testament,nt_ref_count,ot_ref_count,bible_ref_count
"person-001598","耶比利家","","Jeberechiah","male","accepted","ot-idgrp-otc-1276","ot","0","1","1"
"person-001599","耶可利雅","","Jecoliah","female","accepted","ot-idgrp-otc-1277","ot","0","2","2"
"person-001600","耶大雅","","Jedaiah","male","accepted","ot-idgrp-otc-1278","ot","0","3","3"
"person-001601","耶大雅","","Jedaiah","male","accepted","ot-idgrp-otc-1279","ot","0","1","1"
"person-001602","耶大雅","","Jedaiah","male","accepted","ot-idgrp-otc-1280","ot","0","4","4"
"person-001603","耶大雅","","Jedaiah","male","accepted","ot-idgrp-otc-1281","ot","0","2","2"
"person-001604","耶大雅","","Jedaiah","male","accepted","ot-idgrp-otc-1282","ot","0","1","1"
"person-001605","耶大雅","","Jedaiah","male","accepted","ot-idgrp-otc-1283","ot","0","2","2"
"person-001606","耶叠","","Jediael","male","accepted","ot-idgrp-otc-1284","ot","0","1","1"
"person-001607","耶叠","","Jediael","male","accepted","ot-idgrp-otc-1285","ot","0","1","1"
"person-001608","耶叠","","Jediael","male","accepted","ot-idgrp-otc-1286","ot","0","1","1"
"person-001609","耶叠","","Jediael","male","accepted","ot-idgrp-otc-1287","ot","0","3","3"
"person-001610","耶底大","","Jedidah","female","accepted","ot-idgrp-otc-1288","ot","0","1","1"
"person-001611","耶杜顿","","Jeduthun","male","accepted","ot-idgrp-otc-1289","ot","0","15","15"
"person-001612","耶杜顿","","Jeduthun","male","accepted","ot-idgrp-otc-1290","ot","0","2","2"
"person-001613","耶哈利勒","","Jehallelel","male","accepted","ot-idgrp-otc-1291","ot","0","1","1"
"person-001614","耶哈利勒","","Jehallelel","male","accepted","ot-idgrp-otc-1292","ot","0","1","1"
"person-001615","耶希底亚","","Jehdeiah","male","accepted","ot-idgrp-otc-1293","ot","0","1","1"
"person-001616","耶希底亚","","Jehdeiah","male","accepted","ot-idgrp-otc-1294","ot","0","1","1"
"person-001617","以西结","","Jehezkel","male","accepted","ot-idgrp-otc-1295","ot","0","1","1"
"person-001618","耶歇","","Jehiel","male","accepted","ot-idgrp-otc-1296","ot","0","3","3"
"person-001619","耶歇","","Jehiel","male","accepted","ot-idgrp-otc-1297","ot","0","1","1"
"person-001620","耶歇","","Jehiel","male","accepted","ot-idgrp-otc-1298","ot","0","6","6"
"person-001621","耶歇","","Jehiel","male","accepted","ot-idgrp-otc-1299","ot","0","1","1"
"person-001622","耶歇","","Jehiel","male","accepted","ot-idgrp-otc-1300","ot","0","1","1"
"person-001623","耶歇","","Jehiel","male","accepted","ot-idgrp-otc-1301","ot","0","1","1"
"person-001624","耶歇","","Jehiel","male","accepted","ot-idgrp-otc-1302","ot","0","1","1"
"person-001625","耶歇","","Jehiel","male","accepted","ot-idgrp-otc-1303","ot","0","1","1"
"person-001626","耶歇","","Jehiel","male","accepted","ot-idgrp-otc-1304","ot","0","1","1"
"person-001627","耶歇","","Jehiel","male","accepted","ot-idgrp-otc-1305","ot","0","1","1"
"person-001628","耶希西家","","Jehizkiah","male","accepted","ot-idgrp-otc-1306","ot","0","1","1"
"person-001629","耶何阿达","","Jehoaddah","male","accepted","ot-idgrp-otc-1307","ot","0","2","2"
"person-001630","约耶但","","Jehoaddan","female","accepted","ot-idgrp-otc-1308","ot","0","2","2"
"person-001631","约哈斯","","Jehoahaz","male","accepted","ot-idgrp-otc-1309","ot","0","14","14"
"person-001632","约哈斯","","Jehoahaz","male","accepted","ot-idgrp-otc-1310","ot","0","7","7"
"person-001633","约哈难","","Jehohanan","male","accepted","ot-idgrp-otc-1311","ot","0","1","1"
"person-001634","约哈难","","Jehohanan","male","accepted","ot-idgrp-otc-1312","ot","0","1","1"
"person-001635","约哈难","","Jehohanan","male","accepted","ot-idgrp-otc-1313","ot","0","1","1"
"person-001636","约哈难","","Jehohanan","male","accepted","ot-idgrp-otc-1314","ot","0","1","1"
"person-001637","约哈难","","Jehohanan","male","accepted","ot-idgrp-otc-1315","ot","0","1","1"
"person-001638","约哈难","","Jehohanan","male","accepted","ot-idgrp-otc-1316","ot","0","1","1"
"person-001639","约哈难","","Jehohanan","male","accepted","ot-idgrp-otc-1317","ot","0","1","1"
"person-001640","约哈难","","Jehohanan","male","accepted","ot-idgrp-otc-1318","ot","0","1","1"
"person-001641","耶何耶大","","Jehoiada","male","accepted","ot-idgrp-otc-1320","ot","0","1","1"
"person-001642","耶何耶大","","Jehoiada","male","accepted","ot-idgrp-otc-1321","ot","0","25","25"
"person-001643","耶何耶大","","Jehoiada","male","accepted","ot-idgrp-otc-1322","ot","0","21","21"
"person-001644","耶何耶大","","Jehoiada","male","accepted","ot-idgrp-otc-1323","ot","0","1","1"
"person-001645","约雅敬","","Jehoiakim","male","accepted","ot-idgrp-otc-1324","ot","0","37","37"
"person-001646","耶何雅立","","Jehoiarib","male","accepted","ot-idgrp-otc-1325","ot","0","1","1"
"person-001647","约拿单","","Jehonathan","male","accepted","ot-idgrp-otc-1326","ot","0","1","1"
"person-001648","约拿单","","Jehonathan","male","accepted","ot-idgrp-otc-1327","ot","0","1","1"
"person-001649","约兰","","Jehoram","male","accepted","ot-idgrp-otc-1329","ot","0","1","1"
"person-001650","约沙法","","Jehoshaphat","male","accepted","ot-idgrp-otc-1331","ot","0","1","1"
"person-001651","约沙法","","Jehoshaphat","male","accepted","ot-idgrp-otc-1332","ot","0","2","2"
"person-001652","约沙法","","Jehoshaphat","male","accepted","ot-idgrp-otc-1333","ot","0","4","4"
"person-001653","约示巴","","Jehosheba","female","accepted","ot-idgrp-otc-1334","ot","0","2","2"
"person-001654","约萨拔","","Jehozabad","male","accepted","ot-idgrp-otc-1335","ot","0","1","1"
"person-001655","约萨拔","","Jehozabad","male","accepted","ot-idgrp-otc-1336","ot","0","1","1"
"person-001656","约萨拔","","Jehozabad","male","accepted","ot-idgrp-otc-1337","ot","0","2","2"
"person-001657","约萨答","","Jehozadak","male","accepted","ot-idgrp-otc-1338","ot","0","12","12"
"person-001658","耶户","","Jehu","male","accepted","ot-idgrp-otc-1339","ot","0","1","1"
"person-001659","耶户","","Jehu","male","accepted","ot-idgrp-otc-1340","ot","0","1","1"
"person-001660","耶户","","Jehu","male","accepted","ot-idgrp-otc-1341","ot","0","1","1"
"person-001661","耶户","","Jehu","male","accepted","ot-idgrp-otc-1342","ot","0","5","5"
"person-001662","耶户","","Jehu","male","accepted","ot-idgrp-otc-1343","ot","0","46","46"
"person-001663","耶户巴","","Jehubbah","male","accepted","ot-idgrp-otc-1344","ot","0","1","1"
"person-001664","犹甲","","Jehucal","male","accepted","ot-idgrp-otc-1345","ot","0","2","2"
"person-001665","犹底","","Jehudi","male","accepted","ot-idgrp-otc-1346","ot","0","3","3"
"person-001666","耶歇","","Jehuel","male","accepted","ot-idgrp-otc-1348","ot","0","1","1"
"person-001667","耶利","","Jeiel","male","accepted","ot-idgrp-otc-1349","ot","0","1","1"
"person-001668","耶利","","Jeiel","male","accepted","ot-idgrp-otc-1350","ot","0","4","4"
"person-001669","耶利","","Jeiel","male","accepted","ot-idgrp-otc-1351","ot","0","1","1"
"person-001670","耶利","","Jeiel","male","accepted","ot-idgrp-otc-1352","ot","0","1","1"
"person-001671","耶利","","Jeiel","male","accepted","ot-idgrp-otc-1353","ot","0","1","1"
"person-001672","耶利","","Jeiel","male","accepted","ot-idgrp-otc-1354","ot","0","1","1"
"person-001673","耶利","","Jeiel","male","accepted","ot-idgrp-otc-1355","ot","0","1","1"
"person-001674","耶加面","","Jekameam","male","accepted","ot-idgrp-otc-1356","ot","0","2","2"
"person-001675","耶加米雅","","Jekamiah","male","accepted","ot-idgrp-otc-1357","ot","0","1","1"
"person-001676","耶加米","","Jekamiah","male","accepted","ot-idgrp-otc-1358","ot","0","1","1"
"person-001677","耶古铁","","Jekuthiel","male","accepted","ot-idgrp-otc-1359","ot","0","1","1"
"person-001678","耶米玛","","Jemimah","female","accepted","ot-idgrp-otc-1360","ot","0","1","1"
"person-001679","耶母利","","Jemuel","male","accepted","ot-idgrp-otc-1361","ot","0","4","4"
"person-001680","耶孚尼","","Jephunneh","male","accepted","ot-idgrp-otc-1363","ot","0","1","1"
"person-001681","耶孚尼","","Jephunneh","male","accepted","ot-idgrp-otc-1364","ot","0","15","15"
"person-001682","耶拉","","Jerah","male","accepted","ot-idgrp-otc-1365","ot","0","2","2"
"person-001683","耶拉篾","","Jerahmeel","male","accepted","ot-idgrp-otc-1366","ot","0","1","1"
"person-001684","耶拉篾","","Jerahmeel","male","accepted","ot-idgrp-otc-1367","ot","0","8","8"
"person-001685","耶拉篾","","Jerahmeel","male","accepted","ot-idgrp-otc-1368","ot","0","1","1"
"person-001686","雅列","","Jered","male","accepted","ot-idgrp-otc-1369","ot","0","1","1"
"person-001687","耶利买","","Jeremai","male","accepted","ot-idgrp-otc-1370","ot","0","1","1"
"person-001688","耶利米","","Jeremiah","male","accepted","ot-idgrp-otc-1371","ot","0","1","1"
"person-001689","耶利米","","Jeremiah","male","accepted","ot-idgrp-otc-1372","ot","0","1","1"
"person-001690","耶利米","","Jeremiah","male","accepted","ot-idgrp-otc-1373","ot","0","1","1"
"person-001691","耶利米","","Jeremiah","male","accepted","ot-idgrp-otc-1374","ot","0","1","1"
"person-001692","耶利米","","Jeremiah","male","accepted","ot-idgrp-otc-1376","ot","0","3","3"
"person-001693","雅利米雅","","Jeremiah","male","accepted","ot-idgrp-otc-1377","ot","0","1","1"
"person-001694","耶利米","","Jeremiah","male","accepted","ot-idgrp-otc-1378","ot","0","4","4"
"person-001695","耶利摩","","Jeremoth","male","accepted","ot-idgrp-otc-1379","ot","0","1","1"
"person-001696","耶利末","","Jeremoth","male","accepted","ot-idgrp-otc-1380","ot","0","1","1"
"person-001697","耶利末","","Jeremoth","male","accepted","ot-idgrp-otc-1381","ot","0","1","1"
"person-001698","耶利末","","Jeremoth","male","accepted","ot-idgrp-otc-1382","ot","0","1","1"
"person-001699","耶利末","","Jeremoth","male","accepted","ot-idgrp-otc-1383","ot","0","1","1"
"person-001700","耶利雅","","Jeriah","male","accepted","ot-idgrp-otc-1384","ot","0","2","2"
"person-001701","耶利拜","","Jeribai","male","accepted","ot-idgrp-otc-1385","ot","0","1","1"
"person-001702","耶勒","","Jeriel","male","accepted","ot-idgrp-otc-1386","ot","0","1","1"
"person-001703","耶利雅","","Jerijah","male","accepted","ot-idgrp-otc-1387","ot","0","1","1"
"person-001704","耶利摩","","Jerimoth","male","accepted","ot-idgrp-otc-1388","ot","0","1","1"
"person-001705","耶利摩","","Jerimoth","male","accepted","ot-idgrp-otc-1389","ot","0","2","2"
"person-001706","耶利摩","","Jerimoth","male","accepted","ot-idgrp-otc-1390","ot","0","2","2"
"person-001707","耶利摩","","Jerimoth","male","accepted","ot-idgrp-otc-1391","ot","0","1","1"
"person-001708","耶利摩","","Jerimoth","male","accepted","ot-idgrp-otc-1392","ot","0","1","1"
"person-001709","耶利摩","","Jerimoth","male","accepted","ot-idgrp-otc-1393","ot","0","1","1"
"person-001710","耶利末","","Jerimoth","male","accepted","ot-idgrp-otc-1394","ot","0","1","1"
"person-001711","耶略","","Jerioth","female","accepted","ot-idgrp-otc-1395","ot","0","1","1"
"person-001712","耶罗波安","","Jeroboam","male","accepted","ot-idgrp-otc-1396","ot","0","81","81"
"person-001713","耶罗波安","","Jeroboam","male","accepted","ot-idgrp-otc-1397","ot","0","14","14"
"person-001714","耶罗罕","","Jeroham","male","accepted","ot-idgrp-otc-1398","ot","0","1","1"
"person-001715","耶罗罕","","Jeroham","male","accepted","ot-idgrp-otc-1399","ot","0","1","1"
"person-001716","耶罗罕","","Jeroham","male","accepted","ot-idgrp-otc-1400","ot","0","1","1"
"person-001717","耶罗罕","","Jeroham","male","accepted","ot-idgrp-otc-1401","ot","0","2","2"
"person-001718","耶罗罕","","Jeroham","male","accepted","ot-idgrp-otc-1402","ot","0","1","1"
"person-001719","耶罗罕","","Jeroham","male","accepted","ot-idgrp-otc-1403","ot","0","3","3"
"person-001720","耶罗罕","","Jeroham","male","accepted","ot-idgrp-otc-1404","ot","0","1","1"
"person-001721","耶路沙","","Jerusha","female","accepted","ot-idgrp-otc-1406","ot","0","2","2"
"person-001722","耶筛亚","","Jeshaiah","male","accepted","ot-idgrp-otc-1407","ot","0","2","2"
"person-001723","耶筛亚","","Jeshaiah","male","accepted","ot-idgrp-otc-1408","ot","0","1","1"
"person-001724","耶筛亚","","Jeshaiah","male","accepted","ot-idgrp-otc-1409","ot","0","1","1"
"person-001725","耶筛亚","","Jeshaiah","male","accepted","ot-idgrp-otc-1410","ot","0","1","1"
"person-001726","耶筛亚","","Jeshaiah","male","accepted","ot-idgrp-otc-1411","ot","0","1","1"
"person-001727","耶是比押","","Jeshebeab","male","accepted","ot-idgrp-otc-1412","ot","0","1","1"
"person-001728","耶设","","Jesher","male","accepted","ot-idgrp-otc-1413","ot","0","1","1"
"person-001729","耶示筛","","Jeshishai","male","accepted","ot-idgrp-otc-1414","ot","0","1","1"
"person-001730","约朔海","","Jeshohaiah","male","accepted","ot-idgrp-otc-1415","ot","0","1","1"
"person-001731","耶书亚","","Jeshua","male","accepted","ot-idgrp-otc-1416","ot","0","4","4"
"person-001732","耶书亚","","Jeshua","male","accepted","ot-idgrp-otc-1417","ot","0","1","1"
"person-001733","耶书亚","","Jeshua","male","accepted","ot-idgrp-otc-1418","ot","0","8","8"
"person-001734","耶书亚","","Jeshua","male","accepted","ot-idgrp-otc-1419","ot","0","2","2"
"person-001735","耶书亚","","Jeshua","male","accepted","ot-idgrp-otc-1420","ot","0","1","1"
"person-001736","耶书亚","","Jeshua","male","accepted","ot-idgrp-otc-1421","ot","0","1","1"
"person-001737","耶书亚","","Jeshua","male","accepted","ot-idgrp-otc-1422","ot","0","1","1"
"person-001738","耶西篾","","Jesimiel","male","accepted","ot-idgrp-otc-1423","ot","0","1","1"
"person-001739","益帖","","Jether","male","accepted","ot-idgrp-otc-1426","ot","0","1","1"
"person-001740","益帖","","Jether","male","accepted","ot-idgrp-otc-1427","ot","0","1","1"
"person-001741","益帖","","Jether","male","accepted","ot-idgrp-otc-1428","ot","0","4","4"
"person-001742","益帖","","Jether","male","accepted","ot-idgrp-otc-1429","ot","0","1","1"
"person-001743","耶帖","","Jetheth","male","accepted","ot-idgrp-otc-1430","ot","0","2","2"
"person-001744","叶忒罗","","Jethro","male","accepted","ot-idgrp-otc-1431","ot","0","11","11"
"person-001745","伊突","","Jetur","male","accepted","ot-idgrp-otc-1432","ot","0","2","2"
"person-001746","耶乌利","","Jeuel","male","accepted","ot-idgrp-otc-1433","ot","0","1","1"
"person-001747","耶利","","Jeuel","male","accepted","ot-idgrp-otc-1434","ot","0","1","1"
"person-001748","耶利","","Jeuel","male","accepted","ot-idgrp-otc-1435","ot","0","1","1"
"person-001749","耶乌施","","Jeush","male","accepted","ot-idgrp-otc-1436","ot","0","2","2"
"person-001750","耶乌施","","Jeush","male","accepted","ot-idgrp-otc-1437","ot","0","1","1"
"person-001751","耶乌施","","Jeush","male","accepted","ot-idgrp-otc-1438","ot","0","1","1"
"person-001752","耶乌施","","Jeush","male","accepted","ot-idgrp-otc-1439","ot","0","1","1"
"person-001753","耶乌施","","Jeush","male","accepted","ot-idgrp-otc-1440","ot","0","4","4"
"person-001754","耶乌斯","","Jeuz","male","accepted","ot-idgrp-otc-1441","ot","0","1","1"
"person-001755","耶撒尼亚","","Jezaniah","male","accepted","ot-idgrp-otc-1442","ot","0","4","4"
"person-001756","耶洗别","","Jezebel","female","accepted","ot-idgrp-otc-1443","ot","0","19","19"
"person-001757","耶色","","Jezer","male","accepted","ot-idgrp-otc-1444","ot","0","3","3"
"person-001758","耶薛","","Jeziel","male","accepted","ot-idgrp-otc-1445","ot","0","1","1"
"person-001759","伊斯拉希雅","","Jezrahiah","male","accepted","ot-idgrp-otc-1446","ot","0","1","1"
"person-001760","耶斯列","","Jezreel","male","accepted","ot-idgrp-otc-1447","ot","0","1","1"
"person-001761","耶斯列","","Jezreel","male","accepted","ot-idgrp-otc-1448","ot","0","1","1"
"person-001762","益拉","","Jidlaph","male","accepted","ot-idgrp-otc-1449","ot","0","1","1"
"person-001763","约押","","Joab","male","accepted","ot-idgrp-otc-1450","ot","0","1","1"
"person-001764","约押","","Joab","male","accepted","ot-idgrp-otc-1451","ot","0","120","120"
"person-001765","约押","","Joab","male","accepted","ot-idgrp-otc-1452","ot","0","2","2"
"person-001766","约押","","Joab","male","accepted","ot-idgrp-otc-1453","ot","0","1","1"
"person-001767","约亚","","Joah","male","accepted","ot-idgrp-otc-1454","ot","0","1","1"
"person-001768","约亚","","Joah","male","accepted","ot-idgrp-otc-1455","ot","0","2","2"
"person-001769","约亚","","Joah","male","accepted","ot-idgrp-otc-1456","ot","0","1","1"
"person-001770","约亚","","Joah","male","accepted","ot-idgrp-otc-1457","ot","0","1","1"
"person-001771","约亚","","Joah","male","accepted","ot-idgrp-otc-1458","ot","0","1","1"
"person-001772","约亚","","Joah","male","accepted","ot-idgrp-otc-1459","ot","0","6","6"
"person-001773","约哈斯","","Joahaz","male","accepted","ot-idgrp-otc-1460","ot","0","1","1"
"person-001774","约阿施","","Joash","male","accepted","ot-idgrp-otc-1461","ot","0","1","1"
"person-001775","约阿施","","Joash","male","accepted","ot-idgrp-otc-1462","ot","0","1","1"
"person-001776","约阿施","","Joash","male","accepted","ot-idgrp-otc-1463","ot","0","1","1"
"person-001777","约阿施","","Joash","male","accepted","ot-idgrp-otc-1464","ot","0","1","1"
"person-001778","约阿施","","Joash","male","accepted","ot-idgrp-otc-1465","ot","0","2","2"
"person-001779","约阿施","","Joash","male","accepted","ot-idgrp-otc-1466","ot","0","26","26"
"person-001780","约阿施","","Joash","male","accepted","ot-idgrp-otc-1467","ot","0","23","23"
"person-001781","约阿施","","Joash","male","accepted","ot-idgrp-otc-1468","ot","0","8","8"
